Peromyscus_maniculatus032053-RA,578
Peromyscus_maniculatus004756-RA,43
Peromyscus_maniculatus024312-RA,234
Peromyscus_maniculatus000113-RA,732
Peromyscus_maniculatus032563-RA,387
Peromyscus_maniculatus000160-RA,284
Peromyscus_maniculatus032088-RA,108
Peromyscus_maniculatus029601-RA,127
Peromyscus_maniculatus010118-RA,47
Peromyscus_maniculatus026982-RA,83
Peromyscus_maniculatus030627-RA,119
Peromyscus_maniculatus000592-RA,584
Peromyscus_maniculatus030762-RA,98
Peromyscus_maniculatus025718-RA,372
Peromyscus_maniculatus017760-RA,366
Peromyscus_maniculatus025486-RA,41
Peromyscus_maniculatus025723-RA,160
Peromyscus_maniculatus011379-RA,83
Peromyscus_maniculatus010944-RA,103
Peromyscus_maniculatus007645-RA,69
Peromyscus_maniculatus004859-RA,45
Peromyscus_maniculatus009495-RA,90
Peromyscus_maniculatus027454-RA,31
Peromyscus_maniculatus009887-RA,118
Peromyscus_maniculatus006445-RA,50
Peromyscus_maniculatus016048-RA,35
Peromyscus_maniculatus032060-RA,112
Peromyscus_maniculatus025989-RA,49
Peromyscus_maniculatus009609-RA,81
Peromyscus_maniculatus016114-RA,53
Peromyscus_maniculatus026427-RA,508
Peromyscus_maniculatus018843-RA,64
Peromyscus_maniculatus005755-RA,100
Peromyscus_maniculatus024900-RA,645
Peromyscus_maniculatus028916-RA,736
Peromyscus_maniculatus032466-RA,68
Peromyscus_maniculatus013738-RA,44
Peromyscus_maniculatus009197-RA,771
Peromyscus_maniculatus011085-RA,32
Peromyscus_maniculatus012465-RA,508
Peromyscus_maniculatus022343-RA,553
Peromyscus_maniculatus001278-RA,220
Peromyscus_maniculatus023038-RA,333
Peromyscus_maniculatus019788-RA,185
Peromyscus_maniculatus008107-RA,56
Peromyscus_maniculatus000537-RA,209
Peromyscus_maniculatus024038-RA,57
Peromyscus_maniculatus031489-RA,342
Peromyscus_maniculatus018842-RA,284
Peromyscus_maniculatus011513-RA,321
Peromyscus_maniculatus030852-RA,58
Peromyscus_maniculatus010826-RA,507
Peromyscus_maniculatus001035-RA,258
Peromyscus_maniculatus017669-RA,929
Peromyscus_maniculatus005909-RA,117
Peromyscus_maniculatus008051-RA,1862
Peromyscus_maniculatus009408-RA,39
Peromyscus_maniculatus003180-RA,52
Peromyscus_maniculatus002474-RA,27
Peromyscus_maniculatus022273-RA,337
Peromyscus_maniculatus011441-RA,55
Peromyscus_maniculatus013111-RA,142
Peromyscus_maniculatus005108-RA,146
Peromyscus_maniculatus006256-RA,181
Peromyscus_maniculatus022569-RA,34
Peromyscus_maniculatus004199-RA,186
Peromyscus_maniculatus001508-RA,289
Peromyscus_maniculatus000761-RA,469
Peromyscus_maniculatus030246-RA,44
Peromyscus_maniculatus031004-RA,65
Peromyscus_maniculatus022117-RA,160
Peromyscus_maniculatus016549-RA,302
Peromyscus_maniculatus009170-RA,57
Peromyscus_maniculatus025854-RA,42
Peromyscus_maniculatus015732-RA,19
Peromyscus_maniculatus024619-RA,227
Peromyscus_maniculatus031008-RA,46
Peromyscus_maniculatus024138-RA,40
Peromyscus_maniculatus017023-RA,86
Peromyscus_maniculatus023375-RA,208
Peromyscus_maniculatus024426-RA,174
Peromyscus_maniculatus010861-RA,1275
Peromyscus_maniculatus015899-RA,64
Peromyscus_maniculatus031993-RA,396
Peromyscus_maniculatus017508-RA,65
Peromyscus_maniculatus007379-RA,59
Peromyscus_maniculatus002662-RA,52
Peromyscus_maniculatus010338-RA,182
Peromyscus_maniculatus028236-RA,653
Peromyscus_maniculatus002501-RA,42
Peromyscus_maniculatus000153-RA,89
